item,item_label,itemparent,itemparent_label,itemgrandparent,itemgrandparent_label,subclass,subclass_label,class,class_label,department,department_label,group,group_label,division,division_label,supplier,supplier_label,parentdiff1,parentdiff1_label,grandparentdiff1,grandparentdiff1_label,subclassdiff1,subclassdiff1_label,classdiff1,classdiff1_label,deptdiff1,deptdiff1_label,diff1,diff1_label,itemgrp1,itemgrp1_label,itemgrp2,itemgrp2_label
100036191,100036191 Suede Loafer:Tobacco:10 1/2 Footwear:Medium,100036191,100036191 Suede Loafer:Tobacco:10 1/2 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036203,100036203 Suede Loafer:Tobacco:10 Footwear:Medium,100036203,100036203 Suede Loafer:Tobacco:10 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036211,100036211 Suede Loafer:Tobacco:11 1/2 Footwear:Medium,100036211,100036211 Suede Loafer:Tobacco:11 1/2 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036220,100036220 Suede Loafer:Tobacco:11 Footwear:Medium,100036220,100036220 Suede Loafer:Tobacco:11 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036238,100036238 Suede Loafer:Tobacco:12 1/2 FTW:Medium,100036238,100036238 Suede Loafer:Tobacco:12 1/2 FTW:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036246,100036246 Suede Loafer:Tobacco:12 Footwear:Medium,100036246,100036246 Suede Loafer:Tobacco:12 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036254,100036254 Suede Loafer:Tobacco:13 1/2 Footwear:Medium,100036254,100036254 Suede Loafer:Tobacco:13 1/2 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036262,100036262 Suede Loafer:Tobacco:13 Footwear:Medium,100036262,100036262 Suede Loafer:Tobacco:13 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036271,100036271 Suede Loafer:Tobacco:14 Footwear:Medium,100036271,100036271 Suede Loafer:Tobacco:14 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036289,100036289 Suede Loafer:Tobacco:5 1/2 Footwear:Medium,100036289,100036289 Suede Loafer:Tobacco:5 1/2 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036297,100036297 Suede Loafer:Tobacco:6 1/2 FTW:Medium,100036297,100036297 Suede Loafer:Tobacco:6 1/2 FTW:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036300,100036300 Suede Loafer:Tobacco:6 Footwear:Medium,100036300,100036300 Suede Loafer:Tobacco:6 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036318,100036318 Suede Loafer:Tobacco:7 1/2 Footwear:Medium,100036318,100036318 Suede Loafer:Tobacco:7 1/2 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036326,100036326 Suede Loafer:Tobacco:7 Footwear:Medium,100036326,100036326 Suede Loafer:Tobacco:7 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036334,100036334 Suede Loafer:Tobacco:8 1/2 Footwear:Medium,100036334,100036334 Suede Loafer:Tobacco:8 1/2 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036342,100036342 Suede Loafer:Tobacco:8 Footwear:Medium,100036342,100036342 Suede Loafer:Tobacco:8 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036351,100036351 Suede Loafer:Tobacco:9 1/2 Footwear:Medium,100036351,100036351 Suede Loafer:Tobacco:9 1/2 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036369,100036369 Suede Loafer:Tobacco:9 Footwear:Medium,100036369,100036369 Suede Loafer:Tobacco:9 Footwear:Medium,100036001,100036001 Suede Loafer,2302_1_3,230213 Loafers,2302_1,23021 Casual,2302,2302 Men's Footwear,6000,Group IIP,1,All Product,1400,1400 Fashion Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,2302_1_3,230213 Loafers,2302_1,23021 Casual
100036537,100036537 All Liquid 115 oz,100036537,100036537 All Liquid 115 oz,100036537,100036537 All Liquid 115 oz,1102_1_1,110211 Liquid*,1102_1,11021 All Purpose*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_1_1,110211 Liquid*,1102_1,11021 All Purpose*
100036553,100036553 Liquid Gold Spray 9 oz,100036553,100036553 Liquid Gold Spray 9 oz,100036553,100036553 Liquid Gold Spray 9 oz,1102_1_1,110211 Liquid*,1102_1,11021 All Purpose*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_1_1,110211 Liquid*,1102_1,11021 All Purpose*
100036561,100036561 Thund R Blast 32 oz,100036561,100036561 Thund R Blast 32 oz,100036561,100036561 Thund R Blast 32 oz,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*
100036570,100036570 Mean Lemon Trig 40 oz.,100036570,100036570 Mean Lemon Trig 40 oz.,100036570,100036570 Mean Lemon Trig 40 oz.,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*
100036588,100036588 Pine Power 40 oz.,100036588,100036588 Pine Power 40 oz.,100036588,100036588 Pine Power 40 oz.,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*
100036596,100036596 Oxi Clean 1.5 lbs.,100036596,100036596 Oxi Clean 1.5 lbs.,100036596,100036596 Oxi Clean 1.5 lbs.,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*
100036609,100036609 Surf Powder w/Bl 32 oz.,100036609,100036609 Surf Powder w/Bl 32 oz.,100036609,100036609 Surf Powder w/Bl 32 oz.,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_1_2,110212 Powder*,1102_1,11021 All Purpose*
100036617,100036617 Snuggle Shts Fresh Rain 70 Ct,100036617,100036617 Snuggle Shts Fresh Rain 70 Ct,100036617,100036617 Snuggle Shts Fresh Rain 70 Ct,1102_2_3,110223 Other*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_3,110223 Other*,1102_2,11022 Laundry*
100037003,100037003 Snuggle Cuddle up 70 Ct,100037003,100037003 Snuggle Cuddle up 70 Ct,100037003,100037003 Snuggle Cuddle up 70 Ct,1102_2_3,110223 Other*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_3,110223 Other*,1102_2,11022 Laundry*
100037020,100037020 Q S Laundry Stain Remov Trig32,100037020,100037020 Q S Laundry Stain Remov Trig32,100037020,100037020 Q S Laundry Stain Remov Trig32,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*
100037038,100037038 Snuggle 64 oz.,100037038,100037038 Snuggle 64 oz.,100037038,100037038 Snuggle 64 oz.,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*
100037046,100037046 Snuggle Fresh Rain 64 oz.,100037046,100037046 Snuggle Fresh Rain 64 oz.,100037046,100037046 Snuggle Fresh Rain 64 oz.,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*
100037054,100037054 Snuggle Fabric Softner 35 Ld,100037054,100037054 Snuggle Fabric Softner 35 Ld,100037054,100037054 Snuggle Fabric Softner 35 Ld,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*
100037062,100037062 Liquid W/Bleach 100 oz.,100037062,100037062 Liquid W/Bleach 100 oz.,100037062,100037062 Liquid W/Bleach 100 oz.,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*
100037071,100037071 Laundry Tab 6 Load,100037071,100037071 Laundry Tab 6 Load,100037071,100037071 Laundry Tab 6 Load,1102_2_2,110222 Powder*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_2,110222 Powder*,1102_2,11022 Laundry*
100038022,100038022 Evermore Int Semi-Gloss Pure Wht Gal.,100038022,100038022 Evermore Int Semi-Gloss Pure Wht Gal.,100038022,100038022 Evermore Int Semi-Gloss Pure Wht Gal.,3041_1_2,304112 Semi Gloss*,3041_1,30411 Interior Paint*,3041,3041  Paint*,6000,Group IIP,1,All Product,3060,3060 Hardlines and Accessories Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3041_1_2,304112 Semi Gloss*,3041_1,30411 Interior Paint*
100038031,100038031 AM Finest Int Semi-Gloss Base Qt.,100038031,100038031 AM Finest Int Semi-Gloss Base Qt.,100038031,100038031 AM Finest Int Semi-Gloss Base Qt.,3041_1_2,304112 Semi Gloss*,3041_1,30411 Interior Paint*,3041,3041  Paint*,6000,Group IIP,1,All Product,3060,3060 Hardlines and Accessories Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3041_1_2,304112 Semi Gloss*,3041_1,30411 Interior Paint*
100038049,100038049 Evermore Interior High Gloss Gal.,100038049,100038049 Evermore Interior High Gloss Gal.,100038049,100038049 Evermore Interior High Gloss Gal.,3041_1_3,304113 High Gloss*,3041_1,30411 Interior Paint*,3041,3041  Paint*,6000,Group IIP,1,All Product,3060,3060 Hardlines and Accessories Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3041_1_3,304113 High Gloss*,3041_1,30411 Interior Paint*
100039009,100039009 Toilet Paper,100039009,100039009 Toilet Paper,100039009,100039009 Toilet Paper,1115_2_1,111521 Economy,1115_2,11152 Bath*,1115,"1115 Health,Beauty Care*",6000,Group IIP,1,All Product,2950,2950 Paper Products Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1115_2_1,111521 Economy,1115_2,11152 Bath*
100042005,100042005 Premium DVD Player,100042005,100042005 Premium DVD Player,100042005,100042005 Premium DVD Player,3001_3_1,300131 Single Disc*,3001_3,30013 DVD*,3001,3001 Home Theater*,6000,Group IIP,1,All Product,3000,3000 APPLE*,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3001_3_1,300131 Single Disc*,3001_3,30013 DVD*
100042013,100042013 Entry Level DVD Player,100042013,100042013 Entry Level DVD Player,100042013,100042013 Entry Level DVD Player,3001_3_1,300131 Single Disc*,3001_3,30013 DVD*,3001,3001 Home Theater*,6000,Group IIP,1,All Product,3000,3000 APPLE*,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3001_3_1,300131 Single Disc*,3001_3,30013 DVD*
100042099,100042099 24 oz Scented Jar Candle:Cinnamon,100042099,100042099 24 oz Scented Jar Candle:Cinnamon,100042081,100042081 24 oz Scented Jar Candle,3024_2_2,302422 Jar*,3024_2,30242 Candles*,3024,3024 Home Decor'*,6000,Group IIP,1,All Product,3100,3100 Home Decor Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3024_2_2,302422 Jar*,3024_2,30242 Candles*
100042101,100042101 24 oz Scented Jar Candle:VANILLA,100042101,100042101 24 oz Scented Jar Candle:VANILLA,100042081,100042081 24 oz Scented Jar Candle,3024_2_2,302422 Jar*,3024_2,30242 Candles*,3024,3024 Home Decor'*,6000,Group IIP,1,All Product,3100,3100 Home Decor Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3024_2_2,302422 Jar*,3024_2,30242 Candles*
100042110,100042110 24 oz Scented Jar Candle:Spiced Pear,100042110,100042110 24 oz Scented Jar Candle:Spiced Pear,100042081,100042081 24 oz Scented Jar Candle,3024_2_2,302422 Jar*,3024_2,30242 Candles*,3024,3024 Home Decor'*,6000,Group IIP,1,All Product,3100,3100 Home Decor Domestic,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3024_2_2,302422 Jar*,3024_2,30242 Candles*
100045003,100045003 Snuggle 32 oz.,100045003,100045003 Snuggle 32 oz.,100045003,100045003 Snuggle 32 oz.,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*,1102,1102  Detergents*,6000,Group IIP,1,All Product,7777,7777 General Detergents Supplier,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,1102_2_1,110221 Liquid*,1102_2,11022 Laundry*
100045097,100045097 Toshiba entry level DVD Player,100045097,100045097 Toshiba entry level DVD Player,100045097,100045097 Toshiba entry level DVD Player,3001_3_1,300131 Single Disc*,3001_3,30013 DVD*,3001,3001 Home Theater*,6000,Group IIP,1,All Product,3000,3000 APPLE*,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,3001_3_1,300131 Single Disc*,3001_3,30013 DVD*
